155,20/01/2015 21:50,clientes/4/Cuarta/RSDLite v44 User Manual.pdf,NULL,1,0,1,4
156,29/04/2014 19:36,clientes/11/Rocasa-LAU-06-007-2011/LAU-06-007-2011.pdf,NULL,0,0,1,11
157,29/04/2014 19:44,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2011/Acuse de recibido el Programa de Construcción de estructura y malla.pdf,NULL,0,0,1,11
158,29/04/2014 20:27,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2013/Acuse de recibido el Reporte de monitoreo PST Sept. 2013.pdf,NULL,0,0,1,11
159,29/04/2014 20:51,clientes/11/Documentos oficiales/Título de propiedad del Predio.pdf,NULL,0,0,1,11
160,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2014/Bitácora de mantenimiento 2013-2014.pdf,NULL,1,0,1,3
161,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2014/Bitácora de mantenimiento Estructura y aspersores.pdf,NULL,1,0,1,3
162,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2014/Bitácora de mantenimiento MQ. Fintec 2013-2014.pdf,NULL,1,0,1,3
163,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2011/CERTIFICADO BIODIGESTOR al 2012.pdf,NULL,1,0,1,3
164,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2011/PROGRAMA DE MANTENIMIENTO DE EQUIPO DE PROCESO Y SISTEMA DE CONTROL DE EMISIONES.pdf,NULL,1,0,1,3
165,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2014/Especificaciones técnicas del sistema de control de emisiones.pdf,NULL,1,0,1,3
166,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2014/PROGRAMA DE MANTENIMIENTO DE EQUIPO DE PROCESO Y SISTEMA DE CONTROL DE EMISIONES.pdf,NULL,1,0,1,3
167,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2011/Diesel.pdf,NULL,1,0,1,3
168,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2011/Hoja de Datos de seguridad del Diesel.pdf,NULL,1,0,1,3
169,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2012/Reporte de Monitoreo PST Diciembre 2012.pdf,NULL,1,0,1,3
170,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2013/Bitácora de retorno de material estéril 2013.PDF,NULL,1,0,1,3
171,04/05/2014 19:21,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2012/Profepa Acuerdo de Cierre de Procedimiento 747.2012.    05 Dic 2012.pdf,NULL,0,0,1,11
172,04/05/2014 19:30,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2012/Reporte de monitoreo de PST Agosto 2012.pdf,NULL,0,0,1,11
173,04/05/2014 20:16,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2013/Reporte de monitoreo de PST Septiembre 2013.pdf,NULL,0,0,1,11
174,04/05/2014 20:38,clientes/11/En Materia de Residuos Peligrosos/Manifiestos de Residuos Peligrosos.pdf,NULL,0,0,1,11
175,04/05/2014 20:48,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2013/Oficio de entrega y Acuse de recibida la COA_2012.pdf,NULL,0,0,1,11
176,04/05/2014 20:49,clientes/11/Documentos oficiales/Dictámen de uso de suelo. 23 Sept 2011.pdf,NULL,0,0,1,11
177,04/05/2014 21:04,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2013/Oficio de Semarnat de recibido Reporte de Evaluación de PST de .pdf,NULL,0,0,1,11
178,04/05/2014 21:11,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2012/Oficio de Semarnat de Respuesta a evidencias de cumplimiento a .pdf,NULL,0,0,1,11
179,04/05/2014 21:17,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2012/Acuse de recibida el reporte de la COA_2011.pdf,NULL,0,0,1,11
180,04/05/2014 21:26,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2012/Oficio de Semarnat de recibido el Programa de Construcción de e.pdf,NULL,0,0,1,11
181,04/05/2014 21:29,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2012/Oficio de Semarnat de recibido el Programa de Construcción de estructura.pdf,NULL,0,0,1,11
182,04/05/2014 21:37,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2012/Oficio Semarnat de recibido Programa de Construcción de estructura y monitoreo Feb 2012.pdf,NULL,0,0,1,11
183,25/05/2014 11:35,clientes/18/Residuos Peligrosos/Manifiestos generados.pdf,NULL,1,0,1,18
184,03/06/2014 23:12,clientes/19/LAU/Solicitud de Licencia Ambiental Única.pdf,NULL,0,0,1,19
185,03/06/2014 23:14,clientes/19/LAU/M. Dueñas LAU-06-014-2012.pdf,NULL,0,0,1,19
186,03/06/2014 23:17,clientes/19/LAU/Evidencias de cumplimiento 2012/Acuse de recibidas Condicionantes a LAU.pdf,NULL,0,0,1,19
187,03/06/2014 23:18,clientes/19/LAU/Evidencias de cumplimiento 2012/Oficio Semarnat por recibida primera condicionante.pdf,NULL,0,0,1,19
188,03/06/2014 23:20,"clientes/19/LAU/Evidencias de cumplimiento 2012/Oficio SEMARNAT recibidas 2a, 3a y 4a Condicionantes a LAU.pdf",NULL,0,0,1,19
189,03/06/2014 23:21,clientes/19/LAU/Evidencias de cumplimiento 2012/Oficio Semarnat de recibir info sexta condicionante de LAU.pdf,NULL,0,0,1,19
190,03/06/2014 23:21,clientes/19/LAU/Evidencias de cumplimiento 2012/Aviso de no operaciones  Mayo 2012.pdf,NULL,0,0,1,19
191,03/06/2014 23:29,clientes/19/LAU/Evidencias de cumplimiento 2012/Reporte de monitoreo de PST abril 2012.pdf,NULL,0,0,1,19
192,04/06/2014 20:25,clientes/20/Licencia Local de Funcionamiento Ambiental/Licencia Local de Funcionamiento Ambiental COCO COLIMA.pdf,NULL,1,0,1,20
193,04/06/2014 20:25,clientes/20/Licencia Local de Funcionamiento Ambiental/Evidencias de cumplimiento 2014/Acuse de ingresado el Plan de Manejo de RME y anexos.pdf,NULL,1,0,1,20
194,04/06/2014 20:25,clientes/20/En Materia de Residuos Peligrosos/Manifiestos del 20-04-2010  al  22-05-2014.pdf,NULL,1,0,1,20
195,04/06/2014 20:25,clientes/20/En Materia de Residuos Peligrosos/Manifiestos del 20-04-2010  al  22-05-2014.pdf,NULL,1,0,1,20
196,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2014/Requerimiento de Semarnat a COA_2013.pdf,NULL,1,0,1,3
197,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2014/Acuse de Atención a Requerimiento por COA 2013.pdf,NULL,1,0,1,3
198,27/04/2015 19:52,clientes/3/LAU/Inspecciones de PROFEPA/2014/ORDEN DE INSPECCION PROFEPA 19 mayo 2014.pdf,NULL,1,0,1,3
199,09/06/2014 10:28,"clientes/11/Rocasa-LAU-06-007-2011/Solicitud de LAU, formato y anexos.pdf",NULL,0,0,1,11
200,09/06/2014 20:00,clientes/11/Rocasa-LAU-06-007-2011/Evidencias de cumplimiento 2014/Acuse de recibida la COA 2013.pdf,NULL,0,0,1,11
201,12/06/2014 23:11,clientes/20/En Materia de Residuos Peligrosos/RDV Modificación a Autorización SEMARNAT.pdf,NULL,0,0,1,20
